1716380633.6578323841,ekf_dx_w,0.58226290341725650546,ekf_dy_w,-0.32720037574618271448,ekf_dz_w,3.2926000326601125856,raw_dx_w,0.5822629034212859489,raw_dy_w,-0.32720037572731774933,raw_dz_w,3.2926000334209462039,raw_dx_b,0.9749908447265625,raw_dy_b,-0.71909189224243041938,raw_dz_b,9.68192291259765625,
1716380633.6749000549,ekf_dx_w,0.7217786140966855335,ekf_dy_w,-0.50697985917593535454,ekf_dz_w,2.2463164681150704638,raw_dx_w,0.86024859346072568567,raw_dy_w,-0.68682421906567980852,raw_dz_w,1.200211554924739854,raw_dx_b,0.9878132939338684082,raw_dy_b,-0.82788348197936878492,raw_dz_b,10.431051254272460938,
1716380633.6867103577,ekf_dx_w,0.47669916969724257516,ekf_dy_w,-0.40999325805543479495,ekf_dz_w,1.4675008260091755297,raw_dx_w,-0.016414285958955786987,raw_dy_w,-0.21680247846234809717,raw_dz_w,-0.089356589082954865355,raw_dx_b,-0.03112812340259552002,raw_dy_b,-0.20453800261020546603,raw_dz_b,9.354709625244140625,
1716380633.6989848614,ekf_dx_w,0.35424896799954935789,ekf_dy_w,-0.36212001952094696744,ekf_dz_w,1.0753635464186954707,raw_dx_w,-0.015138444874292028564,raw_dy_w,-0.2181021028062515299,raw_dz_w,-0.10027485552959174153,raw_dx_b,-0.03112812340259552002,raw_dy_b,-0.20453800261020546603,raw_dz_b,9.354709625244140625,
1716380633.7110219002,ekf_dx_w,0.016147441264693352531,ekf_dy_w,-0.22267530395933024523,ekf_dz_w,1.1117306476862534037,raw_dx_w,-1.3486577375426935799,raw_dy_w,0.3419247104159702233,raw_dz_w,1.2636086083948838699,raw_dx_b,-1.1835577487945556641,raw_dy_b,0.1962087750434888811,raw_dz_b,10.92626953125,
1716380633.7228703499,ekf_dx_w,-0.20855392492993474196,ekf_dy_w,-0.13189371081599152169,ekf_dz_w,1.1413879311556685003,raw_dx_w,-1.3481247398076181554,raw_dy_w,0.34026601846001547358,raw_dz_w,1.2936180041987623834,raw_dx_b,-1.1835577487945556641,raw_dy_b,0.1962087750434888811,raw_dz_b,10.92626953125,
1716380633.734470129,ekf_dx_w,-0.84596597252156569002,ekf_dy_w,-0.60467812425985467684,ekf_dz_w,1.5714004975410273968,raw_dx_w,-4.7019522230541275221,raw_dy_w,-3.4167649680451370742,raw_dz_w,4.1486799502321254352,raw_dx_b,-4.2706513404846191406,raw_dy_b,-3.8328707218170148252,raw_dz_b,13.656136512756347656,
1716380633.7492692471,ekf_dx_w,-1.0550625073170210033,ekf_dy_w,-0.9720366637686734812,ekf_dz_w,1.8794126407373512588,raw_dx_w,-2.5997172029373172286,raw_dy_w,-3.469935658798182665,raw_dz_w,4.0207822990663073526,raw_dx_b,-2.2236659526824951172,raw_dy_b,-3.8554568290710431455,raw_dz_b,13.111337661743164062,
1716380633.7629873753,ekf_dx_w,-1.2150277364919708223,ekf_dy_w,-1.260466408194065524,ekf_dz_w,2.1327532756959133309,raw_dx_w,-2.5881465278842026301,raw_dy_w,-3.4801039293745548164,raw_dz_w,4.1530057108376485786,raw_dx_b,-2.2236659526824951172,raw_dy_b,-3.8554568290710431455,raw_dz_b,13.111337661743164062,
1716380633.7765390873,ekf_dx_w,-0.76644167724573464273,ekf_dy_w,-1.0063890698612731889,ekf_dz_w,2.3326195983181214899,raw_dx_w,3.1840512197477521816,raw_dy_w,1.3819050643434493963,raw_dz_w,4.1424902359150248543,raw_dx_b,3.5739235877990722656,raw_dy_b,0.97529208660125887853,raw_dz_b,12.941804885864257812,
