1714490681.7776198387,-1.4114420413970947266,-1.5,0.91551178693771362305,1,0.48079752922058105469,0.5999999999999999778
1714490681.8291566372,-1.4103343486785888672,-1.5,0.92321693897247314453,1,0.4800860285758972168,0.5999999999999999778
1714490681.8808984756,-1.4097837209701538086,-1.5,0.92814713716506958008,1,0.47964116930961608887,0.5999999999999999778
1714490681.9324493408,-1.4085544347763061523,-1.5,0.93861436843872070312,1,0.47821405529975891113,0.5999999999999999778
1714490681.9839427471,-1.4080810546875,-1.5,0.9422900080680847168,1,0.4770463109016418457,0.5999999999999999778
1714490682.0355713367,-1.4064483642578125,-1.5,0.95367950201034545898,1,0.4708645939826965332,0.5999999999999999778
1714490682.0877797604,-1.4055514335632324219,-1.5,0.95965546369552612305,1,0.46654722094535827637,0.5999999999999999778
1714490682.1395084858,-1.4045096635818481445,-1.5,0.97007846832275390625,1,0.45853242278099060059,0.5999999999999999778
1714490682.1915221214,-1.4038288593292236328,-1.5,0.97654676437377929688,1,0.45321640372276306152,0.5999999999999999778
1714490682.2431256771,-1.4026404619216918945,-1.5,0.98992908000946044922,1,0.44174924492835998535,0.5999999999999999778
1714490682.2944967747,-1.4017051458358764648,-1.5,1.0017927885055541992,1,0.43143132328987121582,0.5999999999999999778
1714490682.3473944664,-1.4010968208312988281,-1.5,1.0091100931167602539,1,0.42515391111373901367,0.5999999999999999778
1714490682.3990142345,-1.4000530242919921875,-1.5,1.0216770172119140625,1,0.41471078991889953613,0.5999999999999999778
1714490682.4510881901,-1.3993628025054931641,-1.5,1.029205322265625,1,0.40858769416809082031,0.5999999999999999778
1714490682.502219677,-1.398136138916015625,-1.5,1.0447925329208374023,1,0.39670452475547790527,0.5999999999999999778
1714490682.5541417599,-1.3977634906768798828,-1.5,1.0501160621643066406,1,0.39294981956481933594,0.5999999999999999778
1714490682.6057667732,-1.3964196443557739258,-1.5,1.0657078027725219727,1,0.38241055607795715332,0.5999999999999999778
1714490682.6570944786,-1.3959952592849731445,-1.5,1.0735541582107543945,1,0.37758204340934753418,0.5999999999999999778
1714490682.7084028721,-1.3946812152862548828,-1.5,1.0887391567230224609,1,0.36855709552764892578,0.5999999999999999778
1714490682.7596013546,-1.39408111572265625,-1.5,1.0961489677429199219,1,0.36441650986671447754,0.5999999999999999778
1714490682.8114738464,-1.3932111263275146484,-1.5,1.1104847192764282227,1,0.35582649707794189453,0.5999999999999999778
1714490682.8625192642,-1.3923765420913696289,-1.5,1.1219289302825927734,1,0.34829336404800415039,0.5999999999999999778
1714490682.913674593,-1.391816258430480957,-1.5,1.1285883188247680664,1,0.34317317605018615723,0.5999999999999999778
1714490682.9650359154,-1.3906546831130981445,-1.5,1.1410936117172241211,1,0.33148714900016784668,0.5999999999999999778
1714490683.0159823895,-1.3901619911193847656,-1.5,1.1471686363220214844,1,0.32460772991180419922,0.5999999999999999778
1714490683.0670325756,-1.3887792825698852539,-1.5,1.1582113504409790039,1,0.30836215615272521973,0.5999999999999999778
1714490683.1180343628,-1.3882490396499633789,-1.5,1.1615912914276123047,1,0.30218663811683654785,0.5999999999999999778
1714490683.1696252823,-1.3869411945343017578,-1.5,1.1713546514511108398,1,0.2813593745231628418,0.5999999999999999778
1714490683.2206451893,-1.3864589929580688477,-1.5,1.1758637428283691406,1,0.27021148800849914551,0.5999999999999999778
1714490683.2715854645,-1.3857840299606323242,-1.5,1.1842947006225585938,1,0.24541164934635162354,0.5999999999999999778
1714490683.3225848675,-1.3853963613510131836,-1.5,1.1880196332931518555,1,0.23239900171756744385,0.5999999999999999778
1714490683.3738291264,-1.3852623701095581055,-1.5,1.1952786445617675781,1,0.20438623428344726562,0.5999999999999999778
1714490683.4249274731,-1.3855872154235839844,-1.5,1.2004516124725341797,1,0.17972929775714874268,0.5999999999999999778
1714490683.4760913849,-1.3856576681137084961,-1.5,1.2029721736907958984,1,0.16633136570453643799,0.5999999999999999778
1714490683.5272183418,-1.3863984346389770508,-1.5,1.2086127996444702148,1,0.16724942624568939209,0.5999999999999999778
1714490683.5782618523,-1.3871359825134277344,-1.5,1.2119218111038208008,1,0.17409822344779968262,0.5999999999999999778
1714490683.6291556358,-1.3883903026580810547,-1.5,1.2170979976654052734,1,0.17827619612216949463,0.5999999999999999778
1714490683.6807348728,-1.3889540433883666992,-1.5,1.2196868658065795898,1,0.17464344203472137451,0.5999999999999999778
1714490683.7318835258,-1.3903151750564575195,-1.5,1.2239643335342407227,1,0.16138331592082977295,0.5999999999999999778
1714490683.7828943729,-1.3906626701354980469,-1.5,1.226153254508972168,1,0.15205039083957672119,0.5999999999999999778
1714490683.8339323997,-1.3921204805374145508,-1.5,1.2299538850784301758,1,0.15549992024898529053,0.5999999999999999778
1714490683.8849687576,-1.3929669857025146484,-1.5,1.2322822809219360352,1,0.16600708663463592529,0.5999999999999999778
